WigleWifi-1.4,appRelease=2.25,model=LG-D855,release=6.0,device=g3,display=MRA58K,board=MSM8974,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
e4:6f:13:70:5e:44,waltman,[WPA2-PSK-CCMP][ESS],2017-11-02 07:45:23,12,-66,32.17462734,34.90002877,93,6,WIFI
72:6f:13:70:5e:45,Bezeq Free,[ESS],2017-11-02 07:45:23,12,-67,32.17462734,34.90002877,93,6,WIFI
b0:5a:da:5f:3f:d6,DIRECT-D4-HP DeskJet 4670 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:45:23,6,-70,32.17462734,34.90002877,93,6,WIFI
04:a1:51:c8:a1:60,Thirteen_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:45:25,60,-75,32.17465725,34.89989301,91,6,WIFI
14:ae:db:b0:64:2d,RutFr,[WPA2-PSK-CCMP][ESS],2017-11-02 07:45:25,11,-70,32.17465725,34.89989301,91,6,WIFI
d8:5d:4c:c0:78:ce,LinkSYS EFR,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:45:25,9,-73,32.17465725,34.89989301,91,6,WIFI
40:b0:34:a6:35:e8,DIRECT-E7-HP DeskJet 3700 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:45:25,11,-74,32.17465725,34.89989301,91,6,WIFI
00:90:8f:2b:ac:1c,Linoyaakov,[WPA-PSK-CCMP][ESS],2017-11-02 07:45:25,8,-76,32.17465725,34.89989301,91,6,WIFI
00:14:bf:b1:3a:3c,homsys,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:45:25,1,-78,32.17465725,34.89989301,91,6,WIFI
ac:f1:df:9e:79:71,Bezeq-N2.4G_9e7970,[ESS],2017-11-02 07:45:25,6,-74,32.17465725,34.89989301,91,6,WIFI
14:ae:db:50:3b:1d,linor,[WPA2-PSK-CCMP][ESS],2017-11-02 07:45:27,6,-65,32.17466045,34.89984534,90,6,WIFI
04:a1:51:c4:41:99,FRIDA2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:45:27,1,-73,32.17466045,34.89984534,90,6,WIFI
b4:ee:b4:86:c2:86,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:45:27,9,-81,32.17466045,34.89984534,90,6,WIFI
d0:d4:12:67:b5:4a,Miriam,[WPA2-PSK-CCMP][ESS],2017-11-02 07:45:28,1,-64,32.17463547,34.89984785,88,5,WIFI
cc:b2:55:e9:68:24,Alpert2,[WPA-PSK-CCMP][ESS],2017-11-02 07:45:28,6,-73,32.17463547,34.89984785,88,5,WIFI
f4:6b:ef:dd:d8:d5,GLPT2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:45:28,11,-80,32.17463547,34.89984785,88,5,WIFI
e4:6f:13:73:1e:cc,chayonet@,[WPA2-PSK-CCMP][ESS],2017-11-02 07:45:31,9,-65,32.17462887,34.89982352,87,4,WIFI
7c:03:4c:ba:7d:da,LilavNet,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:45:31,1,-74,32.17462887,34.89982352,87,4,WIFI
74:da:38:81:67:66,shkedi_2EX,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:45:31,1,-75,32.17462887,34.89982352,87,4,WIFI
14:ae:db:30:46:0a,Zeitan,[WPA2-PSK-CCMP][ESS],2017-11-02 07:45:31,2,-80,32.17462887,34.89982352,87,4,WIFI
62:45:b1:95:4c:80,,[WEP][ESS],2017-11-02 07:45:33,48,-83,32.17463052,34.89978985,86,3,WIFI
e8:d1:1b:45:a1:a2,GLPT2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:45:33,11,-73,32.17463052,34.89978985,86,3,WIFI
c0:ac:54:f8:85:53,evelin1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:45:33,1,-82,32.17463052,34.89978985,86,3,WIFI
14:ae:db:31:d1:72,224,[WPA2-PSK-CCMP][ESS],2017-11-02 07:45:33,6,-83,32.17463052,34.89978985,86,3,WIFI
d0:0f:6d:f1:51:d1,yifat30,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-02 07:45:35,8,-62,32.17463583,34.89977422,87,4,WIFI
20:0c:c8:0a:df:d0,Oren,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:45:35,11,-82,32.17463583,34.89977422,87,4,WIFI
14:ae:db:31:d1:75,224,[WPA2-PSK-CCMP][ESS],2017-11-02 07:45:35,48,-90,32.17463583,34.89977422,87,4,WIFI
84:16:f9:e4:2f:aa,TP-LINK_2FAA,[WPA2-PSK-CCMP][ESS],2017-11-02 07:45:38,11,-77,32.17466668,34.89976252,87,3,WIFI
a0:4f:d4:2b:3e:f1,RAVIDI_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 07:45:38,1,-78,32.17466668,34.89976252,87,3,WIFI
6c:2e:85:fe:d4:fc,HOTBOX-2F1A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:45:38,1,-80,32.17466668,34.89976252,87,3,WIFI
04:a1:51:c4:41:9a,FRIDA_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:45:38,60,-90,32.17466668,34.89976252,87,3,WIFI
6c:2e:85:fe:d4:fc,HOTBOX-2F1A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:45:39,1,-72,32.17467652,34.89976332,87,3,WIFI
06:ae:db:b7:ad:7d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 07:45:39,6,-73,32.17467652,34.89976332,87,3,WIFI
14:ae:db:b7:ad:7d,armandc,[WPA2-PSK-CCMP][ESS],2017-11-02 07:45:39,6,-79,32.17467652,34.89976332,87,3,WIFI
00:90:8f:7d:b7:ec,orange,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-02 07:45:41,1,-81,32.17469763,34.89976377,86,4,WIFI
14:ae:db:50:3b:1d,linor,[WPA2-PSK-CCMP][ESS],2017-11-02 07:45:44,6,-59,32.17470233,34.89976595,86,3,WIFI
0e:41:58:01:23:9c,hotbox12345,[WPA2-PSK-CCMP][ESS],2017-11-02 07:45:45,6,-76,32.17470146,34.89976771,87,3,WIFI
d0:d4:12:67:b5:4a,Miriam,[WPA2-PSK-CCMP][ESS],2017-11-02 07:45:48,1,-58,32.17470663,34.89976887,87,4,WIFI
c4:12:f5:83:9c:29,Doris_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 07:45:48,1,-83,32.17470663,34.89976887,87,4,WIFI
ac:f1:df:9e:71:41,Kenan,[WPA-PSK-CCMP+TKIP][ESS],2017-11-02 07:45:54,11,-80,32.17472397,34.8997825,88,4,WIFI
00:14:bf:b1:3a:3c,homsys,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:46:00,1,-73,32.17475836,34.89979593,89,4,WIFI
c4:12:f5:83:9c:2a,Doris_2.4_5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:04,60,-90,32.17482215,34.89984595,87,4,WIFI
42502_862_3911456,GOLAN T,UNKNOWN;il,2017-11-02 07:46:04,0,-113,32.17482215,34.89984595,87,4,GSM
74:da:3b:81:67:67,shkedi,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:06,1,-72,32.17487207,34.89986811,87,4,WIFI
b4:ee:b4:86:c2:86,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:46:06,9,-73,32.17487207,34.89986811,87,4,WIFI
a0:ab:1b:5e:60:6c,koral,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:06,2,-76,32.17487207,34.89986811,87,4,WIFI
b0:b2:8f:3d:d9:43,HOT sofer,[ESS],2017-11-02 07:46:06,1,-78,32.17487207,34.89986811,87,4,WIFI
84:16:f9:e4:2f:aa,TP-LINK_2FAA,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:08,11,-72,32.17490917,34.89991118,87,4,WIFI
00:90:8f:7d:b7:ec,orange,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-02 07:46:08,1,-76,32.17490917,34.89991118,87,4,WIFI
14:ae:db:31:77:5a,HILA-2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:08,11,-80,32.17490917,34.89991118,87,4,WIFI
a0:d3:c1:88:ea:41,HP-Print-41-Officejet 6700,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:10,6,-73,32.17492341,34.89996584,84,4,WIFI
c4:12:f5:83:9c:29,Doris_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:10,1,-76,32.17492341,34.89996584,84,4,WIFI
02:18:1a:7f:ca:37,,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:10,36,-84,32.17492341,34.89996584,84,4,WIFI
c4:12:f5:83:9c:2a,Doris_2.4_5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:12,60,-85,32.17492004,34.90002607,86,4,WIFI
08:3e:5d:61:a4:bb,Gandi11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:46:14,1,-78,32.17491167,34.90009234,87,4,WIFI
e8:d1:1b:45:a2:22,ravit-1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:46:14,6,-79,32.17491167,34.90009234,87,4,WIFI
42502_862_4025887,GOLAN T,UNKNOWN;il,2017-11-02 07:46:14,0,-113,32.17491167,34.90009234,87,4,GSM
14:ae:db:31:77:5a,HILA-2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:16,11,-75,32.17489786,34.90017218,87,4,WIFI
a0:ab:1b:5e:45:00,ira_wifi,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:16,4,-77,32.17489786,34.90017218,87,4,WIFI
74:da:3b:3d:23:6b,HOTBOX_245973,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:18,11,-77,32.17488224,34.90026848,86,4,WIFI
14:ae:db:c1:2c:95,jafa,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:18,11,-78,32.17488224,34.90026848,86,4,WIFI
e8:d1:1b:45:a2:22,ravit-1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:46:20,6,-70,32.17487788,34.90036511,88,6,WIFI
74:da:38:81:67:66,shkedi_2EX,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:46:20,1,-70,32.17487788,34.90036511,88,6,WIFI
64:70:02:8b:06:40,Golan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:46:20,4,-72,32.17487788,34.90036511,88,6,WIFI
74:da:38:17:53:f6,Aviram,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:46:20,1,-76,32.17487788,34.90036511,88,6,WIFI
14:ae:db:b5:52:2d,raz-wifi_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:22,11,-79,32.17486239,34.90042312,88,10,WIFI
b4:ee:b4:f9:7e:66,Gandi11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:46:22,13,-80,32.17486239,34.90042312,88,10,WIFI
78:d9:9f:f5:59:31,homedigital_2GExt_5GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:46:22,40,-87,32.17486239,34.90042312,88,10,WIFI
f8:e9:03:0f:f2:18,Marina_5GHz_1,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:22,48,-88,32.17486239,34.90042312,88,10,WIFI
c4:04:15:65:e9:98,kritzer_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:46:24,1,-78,32.17482489,34.9004207,89,14,WIFI
e8:fc:af:97:dd:31,Mester,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:46:26,6,-69,32.17480709,34.90040905,90,16,WIFI
00:78:9e:fa:8f:d5,hotbox12345,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:46:26,6,-77,32.17480709,34.90040905,90,16,WIFI
74:da:38:3d:23:6a,Shahar_the_King_2.4_2EX,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:46:33,11,-79,32.17498572,34.90043087,89,21,WIFI
14:ae:db:ce:10:cd,rundsein5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:36,48,-84,32.17491931,34.9004044,89,19,WIFI
a8:c8:3a:35:bb:25,Partner-4G-BB25,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:36,10,-79,32.17491931,34.9004044,89,19,WIFI
06:ae:db:b5:52:2d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:38,11,-82,32.17492936,34.90041267,90,19,WIFI
14:ae:db:b6:68:15,Adrian,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:38,11,-83,32.17492936,34.90041267,90,19,WIFI
f8:e9:03:0f:f2:18,Marina_5GHz_1,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:44,48,-81,32.17482573,34.90040901,93,21,WIFI
a0:4f:d4:46:2d:61,erel,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:44,11,-81,32.17482573,34.90040901,93,21,WIFI
74:da:3b:3d:23:6b,HOTBOX_245973,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:46,11,-71,32.17476427,34.90041042,89,15,WIFI
74:da:38:3d:23:6a,Shahar_the_King_2.4_2EX,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:46:46,11,-70,32.17476427,34.90041042,89,15,WIFI
06:ae:db:b6:68:15,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:46,11,-81,32.17476427,34.90041042,89,15,WIFI
c0:ac:54:f8:6a:b7,Minas,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:46:48,9,-78,32.17482054,34.90046684,91,16,WIFI
10:be:f5:26:2f:51,WiFi-Sec5GHz,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:48,44,-85,32.17482054,34.90046684,91,16,WIFI
fa:8f:ca:80:80:08,,[ESS],2017-11-02 07:46:48,44,-82,32.17482054,34.90046684,91,16,WIFI
00:1f:1f:a8:42:b7,Edimax AP,[ESS],2017-11-02 07:46:48,11,-82,32.17482054,34.90046684,91,16,WIFI
14:ae:db:b6:68:15,Adrian,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:50,11,-78,32.17489835,34.90049917,89,15,WIFI
f4:ec:38:b0:7d:5a,rosita,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:46:50,1,-75,32.17489835,34.90049917,89,15,WIFI
10:be:f5:3f:91:ae,ori,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:50,9,-76,32.17489835,34.90049917,89,15,WIFI
c4:04:15:65:f3:d2,Nakash_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:46:50,1,-77,32.17489835,34.90049917,89,15,WIFI
7c:b7:33:a1:98:e6,dinerman,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:46:50,1,-79,32.17489835,34.90049917,89,15,WIFI
0e:41:58:01:23:9c,hotbox12345,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:53,6,-71,32.1748991,34.90052843,94,12,WIFI
00:23:cd:16:72:18,Simtat HaDror Resort,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:46:53,12,-79,32.1748991,34.90052843,94,12,WIFI
00:78:9e:fa:c8:5b,HOTBOX-9582,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:46:53,6,-80,32.1748991,34.90052843,94,12,WIFI
74:da:38:6d:7b:18,Bar AP,[WPA-PSK-TKIP][ESS],2017-11-02 07:46:55,11,-80,32.17487987,34.90052184,94,12,WIFI
a0:4f:d4:46:2d:61,erel,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:57,11,-75,32.17485523,34.90053247,93,11,WIFI
06:ae:db:b6:68:15,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:57,11,-74,32.17485523,34.90053247,93,11,WIFI
7c:b7:33:a1:98:e6,dinerman,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:46:57,1,-72,32.17485523,34.90053247,93,11,WIFI
10:be:f5:26:2f:53,WiFi-Sec,[WPA2-PSK-CCMP][ESS],2017-11-02 07:46:57,9,-76,32.17485523,34.90053247,93,11,WIFI
78:d9:9f:f5:59:32,homedigital_2GExt_2GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:46:57,1,-76,32.17485523,34.90053247,93,11,WIFI
c4:04:15:65:f3:d3,Nakash_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:46:57,60,-89,32.17485523,34.90053247,93,11,WIFI
62:fc:af:9d:b2:aa,Bezeq Free S036B6,[ESS],2017-11-02 07:46:57,11,-81,32.17485523,34.90053247,93,11,WIFI
e8:fc:af:9d:b2:a9,elad57_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:46:59,11,-82,32.17482175,34.90052929,88,11,WIFI
f4:6b:ef:e0:eb:fe,HOTFiber-969A,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:01,6,-74,32.174819,34.90054249,88,11,WIFI
74:da:39:3d:18:9d,Art Vandaley,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:04,6,-79,32.17482448,34.90059889,89,11,WIFI
00:78:9e:fa:0a:08,Roseyo,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:04,1,-80,32.17482448,34.90059889,89,11,WIFI
d0:d4:12:5c:6a:ea,homedigital,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:04,1,-80,32.17482448,34.90059889,89,11,WIFI
f8:e9:03:0f:f2:17,Marina_2.4GHz_12,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:06,11,-72,32.17481254,34.90066898,90,10,WIFI
00:12:2a:1d:76:a3,gazit,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:06,3,-70,32.17481254,34.90066898,90,10,WIFI
9c:d3:6d:99:39:b4,alex,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:06,11,-78,32.17481254,34.90066898,90,10,WIFI
e8:fc:af:8d:9e:32,viktor5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:06,11,-80,32.17481254,34.90066898,90,10,WIFI
00:8c:54:de:5c:71,Vladimir,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:06,6,-82,32.17481254,34.90066898,90,10,WIFI
e8:fc:af:97:dd:30,Mester-5G-1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:06,44,-88,32.17481254,34.90066898,90,10,WIFI
a8:c8:3a:35:bb:25,Partner-4G-BB25,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:08,10,-74,32.17478624,34.9007625,92,10,WIFI
78:d9:9f:f5:59:32,homedigital_2GExt_2GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:08,1,-64,32.17478624,34.9007625,92,10,WIFI
78:d9:9f:f5:59:31,homedigital_2GExt_5GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:08,40,-68,32.17478624,34.9007625,92,10,WIFI
d0:0f:6d:c1:fa:af,silvanaM,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:47:08,5,-77,32.17478624,34.9007625,92,10,WIFI
d8:fe:e3:04:78:b1,anat,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:08,11,-78,32.17478624,34.9007625,92,10,WIFI
74:da:38:ae:93:01,Lion5EX2,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-11-02 07:47:08,5,-79,32.17478624,34.9007625,92,10,WIFI
ac:f1:df:9e:a5:29,Leonid,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:08,11,-79,32.17478624,34.9007625,92,10,WIFI
b4:ee:b4:a9:33:a9,Shemesh,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:08,1,-80,32.17478624,34.9007625,92,10,WIFI
78:d9:9f:f1:73:81,homedigital_5GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:08,44,-87,32.17478624,34.9007625,92,10,WIFI
b4:ee:b4:86:c2:86,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:10,9,-80,32.1747716,34.90087279,91,11,WIFI
d0:d4:12:5c:6a:ea,homedigital,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:10,1,-74,32.1747716,34.90087279,91,11,WIFI
00:8c:54:de:5c:71,Vladimir,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:10,6,-74,32.1747716,34.90087279,91,11,WIFI
b4:ee:b4:a9:33:a9,Shemesh,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:10,1,-75,32.1747716,34.90087279,91,11,WIFI
00:78:9e:fa:fe:47,Schmidt-Net,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:10,3,-71,32.1747716,34.90087279,91,11,WIFI
14:ae:db:43:b4:85,mayan.gabay,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:47:10,11,-71,32.1747716,34.90087279,91,11,WIFI
14:ae:db:cf:82:e5,BEZEQINT-82E1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:47:10,1,-73,32.1747716,34.90087279,91,11,WIFI
06:ae:db:cf:82:e5,Pretty fly for a WIFI,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:47:10,1,-74,32.1747716,34.90087279,91,11,WIFI
20:0c:c8:1b:22:75,dany_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:10,60,-87,32.1747716,34.90087279,91,11,WIFI
a8:c8:3a:35:bb:25,Partner-4G-BB25,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:12,10,-68,32.17474484,34.90099778,91,11,WIFI
10:be:f5:3f:91:ae,ori,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:12,9,-71,32.17474484,34.90099778,91,11,WIFI
00:78:9e:fa:a6:bd,HOTBOX-F88A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:12,9,-74,32.17474484,34.90099778,91,11,WIFI
06:ae:db:3a:d8:25,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:12,1,-75,32.17474484,34.90099778,91,11,WIFI
c4:04:15:2b:e6:1a,Nena,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:12,11,-76,32.17474484,34.90099778,91,11,WIFI
14:ae:db:3a:d8:25,matza3,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:12,1,-76,32.17474484,34.90099778,91,11,WIFI
c0:ac:54:f8:19:37,Shavit,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:12,9,-78,32.17474484,34.90099778,91,11,WIFI
40:a5:ef:19:30:a6,TheTvils-plus,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:12,1,-78,32.17474484,34.90099778,91,11,WIFI
f4:ec:38:b0:40:46,Adibd,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:47:12,11,-80,32.17474484,34.90099778,91,11,WIFI
74:da:38:ae:93:01,Lion5EX2,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-11-02 07:47:14,5,-73,32.17473026,34.90112168,92,12,WIFI
c0:ac:54:f7:a4:24,mayan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:14,1,-71,32.17473026,34.90112168,92,12,WIFI
c4:3d:c7:5a:5d:2e,Galia,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:14,6,-73,32.17473026,34.90112168,92,12,WIFI
e8:fc:af:97:6a:fe,SUZANNA_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:14,1,-75,32.17473026,34.90112168,92,12,WIFI
7c:03:4c:ba:fa:22,ziv,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:14,1,-76,32.17473026,34.90112168,92,12,WIFI
c4:6e:1f:bd:96:2a,Yakov-home,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:47:14,6,-77,32.17473026,34.90112168,92,12,WIFI
14:ae:db:bd:f4:9a,kopel,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:14,2,-78,32.17473026,34.90112168,92,12,WIFI
74:da:38:ae:93:02,Lion5EX,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-11-02 07:47:14,48,-87,32.17473026,34.90112168,92,12,WIFI
14:ae:db:bd:f4:9d,2341481_5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:14,48,-88,32.17473026,34.90112168,92,12,WIFI
42502_862_4025887,GOLAN T,UNKNOWN;il,2017-11-02 07:47:14,0,-113,32.17473026,34.90112168,92,12,GSM
c0:ac:54:f8:19:37,Shavit,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:16,9,-69,32.17465474,34.90121011,91,12,WIFI
00:8c:54:91:b0:91,hamutal,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:16,6,-72,32.17465474,34.90121011,91,12,WIFI
ec:8e:b5:6c:e6:fb,DIRECT-F9-HP OfficeJet Pro 6960,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:16,2,-80,32.17465474,34.90121011,91,12,WIFI
14:ae:db:cf:82:e5,BEZEQINT-82E1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:47:17,1,-68,32.174634,34.90125857,91,13,WIFI
06:ae:db:cf:82:e5,Pretty fly for a WIFI,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:47:17,1,-68,32.174634,34.90125857,91,13,WIFI
c0:ac:54:f8:19:37,Shavit,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:17,9,-63,32.174634,34.90125857,91,13,WIFI
14:ae:db:bd:f4:9a,kopel,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:17,2,-70,32.174634,34.90125857,91,13,WIFI
fc:75:16:54:f5:50,David,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:17,1,-64,32.174634,34.90125857,91,13,WIFI
10:be:f5:26:2f:53,WiFi-Sec,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:17,9,-71,32.174634,34.90125857,91,13,WIFI
