MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type,ID
c4:12:f5:83:ec:0d,dadon_5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:20,48.0,-89.0,32.1746516,34.90149841,92.0,13.0,WIFI,model=LG-D855
e8:fc:af:97:6a:fe,SUZANNA_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:22,1.0,-69.0,32.17462461,34.90163463,90.0,13.0,WIFI,model=LG-D855
ec:8e:b5:6c:e6:fb,DIRECT-F9-HP OfficeJet Pro 6960,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:22,2.0,-75.0,32.17462461,34.90163463,90.0,13.0,WIFI,model=LG-D855
e0:ce:c3:1b:98:58,HOTBOX-9852,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:22,6.0,-66.0,32.17462461,34.90163463,90.0,13.0,WIFI,model=LG-D855
14:ae:db:cd:1f:3d,Linoy_5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:22,48.0,-80.0,32.17462461,34.90163463,90.0,13.0,WIFI,model=LG-D855
8c:59:c3:a2:e0:39,mtbox2,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:22,1.0,-72.0,32.17462461,34.90163463,90.0,13.0,WIFI,model=LG-D855
10:5a:f7:07:f9:a5,rachel,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:22,1.0,-74.0,32.17462461,34.90163463,90.0,13.0,WIFI,model=LG-D855
e8:fc:af:81:3f:e5,rani7,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:22,11.0,-75.0,32.17462461,34.90163463,90.0,13.0,WIFI,model=LG-D855
d8:fb:5e:17:1f:10,HOTBOX-1F0A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:22,6.0,-76.0,32.17462461,34.90163463,90.0,13.0,WIFI,model=LG-D855
54:64:d9:61:15:43,HOTBOX-TAL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:22,1.0,-76.0,32.17462461,34.90163463,90.0,13.0,WIFI,model=LG-D855
06:ae:db:c1:94:bd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:22,11.0,-77.0,32.17462461,34.90163463,90.0,13.0,WIFI,model=LG-D855
14:ae:db:c1:94:bd,michael01,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:22,11.0,-79.0,32.17462461,34.90163463,90.0,13.0,WIFI,model=LG-D855
f8:e9:03:0f:f2:17,Marina_2.4GHz_12,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:24,11.0,-82.0,32.17452358,34.90171574,91.0,12.0,WIFI,model=LG-D855
10:5a:f7:07:f9:a6,Cellcom-WiFi_1342,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:24,52.0,-79.0,32.17452358,34.90171574,91.0,12.0,WIFI,model=LG-D855
08:3e:5d:63:09:89,HOTBOX-TAL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:24,1.0,-65.0,32.17452358,34.90171574,91.0,12.0,WIFI,model=LG-D855
fc:b4:e6:d2:74:0d,HOTBOX-TAL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:24,13.0,-77.0,32.17452358,34.90171574,91.0,12.0,WIFI,model=LG-D855
14:ae:db:4e:b6:cd,Tully,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:47:24,6.0,-69.0,32.17452358,34.90171574,91.0,12.0,WIFI,model=LG-D855
08:3e:5d:63:05:2d,HOTBOX-TAL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:24,1.0,-74.0,32.17452358,34.90171574,91.0,12.0,WIFI,model=LG-D855
cc:b2:55:e8:e7:73,Sobolev-Home,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:24,6.0,-78.0,32.17452358,34.90171574,91.0,12.0,WIFI,model=LG-D855
78:d9:9f:f1:73:81,homedigital_5GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:26,44.0,-86.0,32.1745296,34.90182683,92.0,10.0,WIFI,model=LG-D855
d0:0f:6d:82:79:99,HomeFr,[WPA-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:26,8.0,-75.0,32.1745296,34.90182683,92.0,10.0,WIFI,model=LG-D855
b4:ee:b4:8c:c7:48,Mor,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:26,10.0,-76.0,32.1745296,34.90182683,92.0,10.0,WIFI,model=LG-D855
08:3e:5d:63:09:ef,HOTBOX-TAL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:26,13.0,-76.0,32.1745296,34.90182683,92.0,10.0,WIFI,model=LG-D855
00:0e:f4:de:56:11,ednam,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:26,1.0,-80.0,32.1745296,34.90182683,92.0,10.0,WIFI,model=LG-D855
f8:ab:05:4b:c6:a7,HOTFiber-F58D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:26,13.0,-80.0,32.1745296,34.90182683,92.0,10.0,WIFI,model=LG-D855
cc:b2:55:e8:e7:73,Sobolev-Home,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:28,6.0,-71.0,32.17452194,34.90186758,92.0,10.0,WIFI,model=LG-D855
a0:4f:d4:43:82:31,kohan,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:28,11.0,-70.0,32.17452194,34.90186758,92.0,10.0,WIFI,model=LG-D855
6c:3b:6b:be:f0:5f,,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:28,1.0,-74.0,32.17452194,34.90186758,92.0,10.0,WIFI,model=LG-D855
50:c7:bf:3c:5c:45,simf,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:28,7.0,-78.0,32.17452194,34.90186758,92.0,10.0,WIFI,model=LG-D855
c4:12:f5:81:74:82,Nostro 2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:28,2.0,-78.0,32.17452194,34.90186758,92.0,10.0,WIFI,model=LG-D855
50:c7:bf:3c:5c:47,simf5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:28,36.0,-87.0,32.17452194,34.90186758,92.0,10.0,WIFI,model=LG-D855
c4:12:f5:81:74:81,Nostro_LTD5.0,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:28,48.0,-88.0,32.17452194,34.90186758,92.0,10.0,WIFI,model=LG-D855
00:16:e3:ef:0f:b8,zisser555,[WEP][ESS],2017-11-02 07:47:28,6.0,-82.0,32.17452194,34.90186758,92.0,10.0,WIFI,model=LG-D855
00:8c:54:de:5c:71,Vladimir,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:30,6.0,-80.0,32.1745364,34.90187744,91.0,10.0,WIFI,model=LG-D855
d0:0e:d9:18:5b:70,lea_5GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:47:30,36.0,-79.0,32.1745364,34.90187744,91.0,10.0,WIFI,model=LG-D855
fa:8f:ca:69:42:4e,?????.b,[ESS],2017-11-02 07:47:30,6.0,-80.0,32.1745364,34.90187744,91.0,10.0,WIFI,model=LG-D855
80:1f:02:56:31:cc,Pinuki2.4,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-11-02 07:47:32,3.0,-78.0,32.17454508,34.9018814,91.0,10.0,WIFI,model=LG-D855
a0:ab:1b:5d:e7:f4,Kfir,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:32,4.0,-83.0,32.17454508,34.9018814,91.0,10.0,WIFI,model=LG-D855
08:97:58:33:47:da,wifi in car-1241,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 07:47:35,2.0,-73.0,32.17455613,34.90187504,91.0,10.0,WIFI,model=LG-D855
08:97:58:33:47:da,wifi in car-1241,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 07:47:38,2.0,-65.0,32.17456581,34.90187089,89.0,10.0,WIFI,model=LG-D855
74:da:3a:a7:7e:4e,Nostro 2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:38,2.0,-79.0,32.17456581,34.90187089,89.0,10.0,WIFI,model=LG-D855
54:64:d9:61:15:43,HOTBOX-TAL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:41,1.0,-71.0,32.17457216,34.90187229,88.0,10.0,WIFI,model=LG-D855
14:ae:db:4e:b6:cd,Tully,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:47:41,6.0,-63.0,32.17457216,34.90187229,88.0,10.0,WIFI,model=LG-D855
fc:b4:e6:d2:74:0d,HOTBOX-TAL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:47:47,13.0,-72.0,32.17457321,34.90187229,88.0,10.0,WIFI,model=LG-D855
00:16:e3:ef:0f:b8,zisser555,[WEP][ESS],2017-11-02 07:47:47,6.0,-74.0,32.17457321,34.90187229,88.0,10.0,WIFI,model=LG-D855
14:ae:db:b0:63:15,nira,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:50,1.0,-74.0,32.17457309,34.90187262,88.0,9.0,WIFI,model=LG-D855
a4:5d:a1:77:60:23,Dadosh_5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:50,52.0,-89.0,32.17457309,34.90187262,88.0,9.0,WIFI,model=LG-D855
06:ae:db:45:fe:7d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 07:47:53,6.0,-78.0,32.17457312,34.90187268,88.0,9.0,WIFI,model=LG-D855
00:1d:7e:bc:fb:44,Kfir1,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-02 07:48:02,6.0,-82.0,32.17457325,34.90187296,88.0,9.0,WIFI,model=LG-D855
e8:74:e6:ff:eb:e1,elad,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:05,1.0,-80.0,32.17457333,34.90187311,88.0,9.0,WIFI,model=LG-D855
9c:d3:6d:c0:89:64,pasha,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:48:05,11.0,-82.0,32.17457333,34.90187311,88.0,9.0,WIFI,model=LG-D855
14:ae:db:43:4f:1d,yossi311,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:48:08,6.0,-79.0,32.17457441,34.90187367,88.0,9.0,WIFI,model=LG-D855
50:c7:bf:3c:5c:47,simf5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:48:11,36.0,-82.0,32.17457468,34.9018738,88.0,9.0,WIFI,model=LG-D855
d0:0e:d9:18:5b:71,lea_2GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:48:17,1.0,-74.0,32.17457497,34.90187425,88.0,9.0,WIFI,model=LG-D855
14:ae:db:45:fe:7d,VDSL Vtech NB403-IL,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:17,6.0,-78.0,32.17457497,34.90187425,88.0,9.0,WIFI,model=LG-D855
7c:03:4c:ff:4f:4e,HOTBOX-8EA8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:17,1.0,-80.0,32.17457497,34.90187425,88.0,9.0,WIFI,model=LG-D855
a4:5d:a1:77:60:22,Dadosh_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:17,1.0,-81.0,32.17457497,34.90187425,88.0,9.0,WIFI,model=LG-D855
00:0e:f4:de:56:11,ednam,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:20,1.0,-75.0,32.17457501,34.90187444,88.0,9.0,WIFI,model=LG-D855
74:da:38:a7:7e:4d,Nostro 2.4_2EX,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:20,2.0,-81.0,32.17457501,34.90187444,88.0,9.0,WIFI,model=LG-D855
7c:c7:09:ff:d8:93,Wifi Display D893,[ESS],2017-11-02 07:48:23,6.0,-77.0,32.17457358,34.90188014,88.0,10.0,WIFI,model=LG-D855
7c:c7:09:ff:d8:93,Wifi Display D893,[ESS],2017-11-02 07:48:26,6.0,-69.0,32.17456221,34.90203785,93.0,5.0,WIFI,model=LG-D855
00:90:8f:3a:1e:e8,ivgi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:26,9.0,-77.0,32.17456221,34.90203785,93.0,5.0,WIFI,model=LG-D855
14:ae:db:31:e5:62,goykhman,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:26,11.0,-78.0,32.17456221,34.90203785,93.0,5.0,WIFI,model=LG-D855
90:8d:78:54:e9:43,NSA Listening Post 50,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:26,60.0,-90.0,32.17456221,34.90203785,93.0,5.0,WIFI,model=LG-D855
08:d8:33:c6:49:e7,HotSpot 535,[ESS],2017-11-02 07:48:28,6.0,-77.0,32.17462111,34.9021474,92.0,4.0,WIFI,model=LG-D855
42502_862_4025887,GOLAN T,UNKNOWN;il,2017-11-02 07:48:28,0.0,-113.0,32.17462111,34.9021474,92.0,4.0,GSM,model=LG-D855
a0:ab:1b:5e:60:80,anat,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:30,2.0,-77.0,32.17474097,34.90218483,92.0,3.0,WIFI,model=LG-D855
b0:48:7a:f8:cc:78,bulva,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:48:30,9.0,-78.0,32.17474097,34.90218483,92.0,3.0,WIFI,model=LG-D855
c4:04:15:51:b9:ef,Levana,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:48:30,1.0,-78.0,32.17474097,34.90218483,92.0,3.0,WIFI,model=LG-D855
98:e7:f4:7c:64:a6,DIRECT-87-HP OfficeJet 3830,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:48:30,1.0,-79.0,32.17474097,34.90218483,92.0,3.0,WIFI,model=LG-D855
c0:ac:54:f7:4f:c3,HOTBOX-C5DC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:30,11.0,-83.0,32.17474097,34.90218483,92.0,3.0,WIFI,model=LG-D855
52:04:15:51:b9:ec,Bezeq Free G02F32,[ESS],2017-11-02 07:48:30,1.0,-77.0,32.17474097,34.90218483,92.0,3.0,WIFI,model=LG-D855
c0:ac:54:f7:4f:c3,HOTBOX-C5DC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:32,11.0,-77.0,32.17486573,34.90221131,89.0,4.0,WIFI,model=LG-D855
94:57:a5:49:5e:3a,DIRECT-AC-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:48:32,1.0,-75.0,32.17486573,34.90221131,89.0,4.0,WIFI,model=LG-D855
e4:6f:13:6f:cd:d0,Bachar,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:32,7.0,-77.0,32.17486573,34.90221131,89.0,4.0,WIFI,model=LG-D855
d0:d4:12:64:67:f2,haviv,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:32,1.0,-78.0,32.17486573,34.90221131,89.0,4.0,WIFI,model=LG-D855
14:ae:db:ca:09:1a,rotem,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:32,7.0,-78.0,32.17486573,34.90221131,89.0,4.0,WIFI,model=LG-D855
c0:ac:54:f8:90:6e,lea,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:32,6.0,-79.0,32.17486573,34.90221131,89.0,4.0,WIFI,model=LG-D855
e0:ce:c3:f1:6a:e3,ittamar46,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:32,11.0,-79.0,32.17486573,34.90221131,89.0,4.0,WIFI,model=LG-D855
14:ae:db:ca:09:1d,rotem_5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:32,48.0,-84.0,32.17486573,34.90221131,89.0,4.0,WIFI,model=LG-D855
14:af:db:ca:09:1a,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:32,7.0,-80.0,32.17486573,34.90221131,89.0,4.0,WIFI,model=LG-D855
a0:ab:1b:5e:60:80,anat,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:34,2.0,-70.0,32.17496223,34.90223521,90.0,4.0,WIFI,model=LG-D855
c0:ac:54:f7:4f:c3,HOTBOX-C5DC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:34,11.0,-71.0,32.17496223,34.90223521,90.0,4.0,WIFI,model=LG-D855
d0:d4:12:64:67:f2,haviv,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:34,1.0,-73.0,32.17496223,34.90223521,90.0,4.0,WIFI,model=LG-D855
14:ae:db:ca:09:1a,rotem,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:34,7.0,-72.0,32.17496223,34.90223521,90.0,4.0,WIFI,model=LG-D855
e0:ce:c3:f1:6a:e3,ittamar46,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:34,11.0,-74.0,32.17496223,34.90223521,90.0,4.0,WIFI,model=LG-D855
14:af:db:ca:09:1a,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:34,7.0,-72.0,32.17496223,34.90223521,90.0,4.0,WIFI,model=LG-D855
a0:ab:1b:5d:e7:f4,Kfir,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:34,4.0,-67.0,32.17496223,34.90223521,90.0,4.0,WIFI,model=LG-D855
18:a6:f7:3a:1a:3a,rotem,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:48:34,7.0,-76.0,32.17496223,34.90223521,90.0,4.0,WIFI,model=LG-D855
6c:2e:85:fe:bd:28,Foxy,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:34,11.0,-80.0,32.17496223,34.90223521,90.0,4.0,WIFI,model=LG-D855
cc:b2:55:69:01:ce,badalya,[WEP][ESS],2017-11-02 07:48:34,6.0,-81.0,32.17496223,34.90223521,90.0,4.0,WIFI,model=LG-D855
90:8d:78:54:e9:43,NSA Listening Post 50,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:36,60.0,-79.0,32.17505491,34.90226041,89.0,4.0,WIFI,model=LG-D855
b0:48:7a:f8:cc:78,bulva,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:48:36,9.0,-73.0,32.17505491,34.90226041,89.0,4.0,WIFI,model=LG-D855
94:57:a5:49:5e:3a,DIRECT-AC-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:48:36,1.0,-68.0,32.17505491,34.90226041,89.0,4.0,WIFI,model=LG-D855
14:ae:db:ca:09:1d,rotem_5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:36,48.0,-78.0,32.17505491,34.90226041,89.0,4.0,WIFI,model=LG-D855
d8:fb:5e:f5:8b:3f,kerenknew,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:36,1.0,-73.0,32.17505491,34.90226041,89.0,4.0,WIFI,model=LG-D855
ac:f1:df:18:3f:43,newNovo,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:36,11.0,-74.0,32.17505491,34.90226041,89.0,4.0,WIFI,model=LG-D855
7c:03:4c:ff:3a:33,muli 68,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:36,11.0,-76.0,32.17505491,34.90226041,89.0,4.0,WIFI,model=LG-D855
cc:b2:55:69:01:ce,badalya,[WEP][ESS],2017-11-02 07:48:38,6.0,-73.0,32.17516019,34.90229363,88.0,4.0,WIFI,model=LG-D855
f8:e9:03:14:91:fb,ki_tov2_2.4_5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:38,36.0,-83.0,32.17516019,34.90229363,88.0,4.0,WIFI,model=LG-D855
d8:37:be:f1:43:c1,128_f143c0,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:38,8.0,-79.0,32.17516019,34.90229363,88.0,4.0,WIFI,model=LG-D855
90:8d:78:54:e9:44,NSA Listening Post 24,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:38,1.0,-80.0,32.17516019,34.90229363,88.0,4.0,WIFI,model=LG-D855
ac:f1:df:18:3f:44,newNovo_5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:38,48.0,-85.0,32.17516019,34.90229363,88.0,4.0,WIFI,model=LG-D855
14:ae:db:43:e3:3d,turgeman,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:48:38,11.0,-82.0,32.17516019,34.90229363,88.0,4.0,WIFI,model=LG-D855
d8:37:be:f1:43:c1,128_f143c0,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:40,8.0,-73.0,32.17526481,34.90233543,86.0,5.0,WIFI,model=LG-D855
64:70:02:e6:bf:8e,TP-LINK_E6BF8E,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:48:40,5.0,-73.0,32.17526481,34.90233543,86.0,5.0,WIFI,model=LG-D855
64:51:06:73:e4:a9,HP-Print-A9-Deskjet 4640 series,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:40,6.0,-76.0,32.17526481,34.90233543,86.0,5.0,WIFI,model=LG-D855
c0:ac:54:f5:d2:ba,HOT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:40,11.0,-77.0,32.17526481,34.90233543,86.0,5.0,WIFI,model=LG-D855
14:ae:db:56:ae:95,niv,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:48:40,6.0,-77.0,32.17526481,34.90233543,86.0,5.0,WIFI,model=LG-D855
a0:f3:c1:49:65:97,DANI,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:48:40,9.0,-77.0,32.17526481,34.90233543,86.0,5.0,WIFI,model=LG-D855
06:ae:db:b9:5c:f5,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:40,1.0,-78.0,32.17526481,34.90233543,86.0,5.0,WIFI,model=LG-D855
7c:03:4c:ff:66:e5,Jane,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:40,11.0,-79.0,32.17526481,34.90233543,86.0,5.0,WIFI,model=LG-D855
14:ae:db:b9:5c:f5,Litai,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:40,1.0,-79.0,32.17526481,34.90233543,86.0,5.0,WIFI,model=LG-D855
2c:b0:5d:20:0b:1f,Orii_p,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:48:40,11.0,-81.0,32.17526481,34.90233543,86.0,5.0,WIFI,model=LG-D855
14:ae:db:43:e3:3d,turgeman,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:48:42,11.0,-76.0,32.17538259,34.90238818,85.0,8.0,WIFI,model=LG-D855
06:ae:db:b9:5c:f5,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:42,1.0,-70.0,32.17538259,34.90238818,85.0,8.0,WIFI,model=LG-D855
14:ae:db:b9:5c:f5,Litai,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:42,1.0,-71.0,32.17538259,34.90238818,85.0,8.0,WIFI,model=LG-D855
e0:46:9a:81:73:62,Marina,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:48:42,11.0,-73.0,32.17538259,34.90238818,85.0,8.0,WIFI,model=LG-D855
e8:d1:1b:9a:31:0f,HOTFiber-C1CC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:42,11.0,-74.0,32.17538259,34.90238818,85.0,8.0,WIFI,model=LG-D855
14:ae:db:31:56:62,Jeanullman,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:42,6.0,-76.0,32.17538259,34.90238818,85.0,8.0,WIFI,model=LG-D855
00:8c:54:8a:78:b1,Subay,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:42,1.0,-78.0,32.17538259,34.90238818,85.0,8.0,WIFI,model=LG-D855
20:0c:c8:2c:41:f3,mazda,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:48:42,11.0,-78.0,32.17538259,34.90238818,85.0,8.0,WIFI,model=LG-D855
14:ae:db:3a:01:25,Moran,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:42,11.0,-82.0,32.17538259,34.90238818,85.0,8.0,WIFI,model=LG-D855
7c:03:4c:bb:12:96,Fernando1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:42,6.0,-83.0,32.17538259,34.90238818,85.0,8.0,WIFI,model=LG-D855
14:ae:db:31:56:65,Jeanullman5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:42,48.0,-88.0,32.17538259,34.90238818,85.0,8.0,WIFI,model=LG-D855
72:46:9a:81:73:63,Bezeq Free 817362,[ESS],2017-11-02 07:48:42,11.0,-72.0,32.17538259,34.90238818,85.0,8.0,WIFI,model=LG-D855
14:ae:db:31:56:65,Jeanullman5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:44,48.0,-83.0,32.17548138,34.90241115,84.0,10.0,WIFI,model=LG-D855
b0:41:1d:2a:59:dc,AEH-W4A1-b0411d2a59dc,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:44,7.0,-75.0,32.17548138,34.90241115,84.0,10.0,WIFI,model=LG-D855
7c:03:4c:ba:a4:cb,lubosh,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:44,1.0,-78.0,32.17548138,34.90241115,84.0,10.0,WIFI,model=LG-D855
c0:ac:54:f5:6b:d6,sara,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:44,1.0,-78.0,32.17548138,34.90241115,84.0,10.0,WIFI,model=LG-D855
7c:03:4c:ff:4b:e4,HOTBOX100,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:44,9.0,-80.0,32.17548138,34.90241115,84.0,10.0,WIFI,model=LG-D855
c0:ac:54:f5:d2:ba,HOT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:48:46,11.0,-70.0,32.17557464,34.90247018,85.0,7.0,WIFI,model=LG-D855
14:ae:db:31:56:62,Jeanullman,[WPA2-PSK-CCMP][ESS],2017-11-02 07:48:46,6.0,-65.0,32.17557464,34.90247018,85.0,7.0,WIFI,model=LG-D855
